Row ID,Order ID,Order Date,Customer Name,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Unit Price ,Quantity, Profit ,Year,Month
1750,US-2014-157406,8/23/2021,Dianna Arnett,Texas,Houston,77095,CENTRAL,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,$6.24 ,3,$18.72 ,2014,April
1751,CA-2015-139094,8/24/2021,Meg O'Connel,Texas,San Antonio,78207,CENTRAL,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,$206.96 ,2,$413.92 ,2015,November
1752,CA-2017-168837,8/25/2021,Joni Wasserman,California,Oakland,94601,WEST,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,$9.46 ,2,$18.92 ,2017,October
1753,CA-2017-116715,8/26/2021,Victoria Wilson,California,San Francisco,94122,WEST,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",$559.62 ,9,"$5,036.58 ",2017,December
1754,CA-2017-116715,8/27/2021,Victoria Wilson,California,San Francisco,94122,WEST,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,$109.92 ,2,$219.84 ,2017,December
1755,CA-2017-116715,8/28/2021,Victoria Wilson,California,San Francisco,94122,WEST,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,$8.56 ,2,$17.12 ,2017,December
1756,CA-2015-135622,8/29/2021,Tonja Turnell,Texas,Fort Worth,76106,CENTRAL,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,$360.71 ,11,"$3,967.83 ",2015,December
1757,CA-2015-135622,8/30/2021,Tonja Turnell,Texas,Fort Worth,76106,CENTRAL,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,"$1,718.40 ",6,"$10,310.40 ",2015,December
1758,US-2015-107349,8/31/2021,Sara Luxemburg,Texas,Houston,77095,CENTRAL,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,$41.57 ,6,$249.41 ,2015,July
1759,CA-2014-139017,9/1/2021,Raymond Messe,Texas,Houston,77095,CENTRAL,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,$46.86 ,2,$93.73 ,2014,May
1760,CA-2014-141817,9/2/2021,Mick Brown,Pennsylvania,Philadelphia,19143,EAST,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$19.54 ,3,$58.61 ,2014,January
1761,CA-2015-130785,9/3/2021,Arthur Gainer,California,San Diego,92105,WEST,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",$411.33 ,4,"$1,645.33 ",2015,September
1762,CA-2015-130785,9/4/2021,Arthur Gainer,California,San Diego,92105,WEST,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",$28.75 ,6,$172.51 ,2015,September
1763,CA-2015-130785,9/5/2021,Arthur Gainer,California,San Diego,92105,WEST,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",$293.20 ,3,$879.60 ,2015,September
1764,CA-2016-110254,9/6/2021,Max Ludwig,Virginia,Suffolk,23434,SOUTH,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",$35.06 ,2,$70.12 ,2016,August
1765,CA-2016-110254,9/7/2021,Max Ludwig,Virginia,Suffolk,23434,SOUTH,OFF-LA-10004484,Office Supplies,Labels,Avery 476,$4.13 ,1,$4.13 ,2016,August
1766,CA-2016-110254,9/8/2021,Max Ludwig,Virginia,Suffolk,23434,SOUTH,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,$109.80 ,9,$988.20 ,2016,August
1767,CA-2016-110254,9/9/2021,Max Ludwig,Virginia,Suffolk,23434,SOUTH,OFF-LA-10002034,Office Supplies,Labels,Avery 478,$9.82 ,2,$19.64 ,2016,August
1768,US-2014-158057,9/10/2021,Craig Carroll,North Carolina,Greensboro,27405,SOUTH,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",$7.64 ,4,$30.58 ,2014,March
1769,US-2014-158057,9/11/2021,Craig Carroll,North Carolina,Greensboro,27405,SOUTH,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$51.47 ,5,$257.33 ,2014,March
1770,CA-2017-146024,9/12/2021,Stewart Carmichael,Texas,Dallas,75081,CENTRAL,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,$6.98 ,4,$27.90 ,2017,March
1771,CA-2017-146024,9/13/2021,Stewart Carmichael,Texas,Dallas,75081,CENTRAL,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$12.22 ,7,$85.55 ,2017,March
1772,CA-2016-129686,9/14/2021,Greg Guthrie,Illinois,Chicago,60623,CENTRAL,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",$97.98 ,2,$195.97 ,2016,November
1773,CA-2016-129686,9/15/2021,Greg Guthrie,Illinois,Chicago,60623,CENTRAL,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,$62.40 ,6,$374.40 ,2016,November
1774,CA-2014-118976,9/16/2021,Muhammed Yedwab,Maryland,Baltimore,21215,EAST,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$20.86 ,2,$41.72 ,2014,April
1775,CA-2014-118976,9/17/2021,Muhammed Yedwab,Maryland,Baltimore,21215,EAST,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,$497.61 ,9,"$4,478.49 ",2014,April
1776,CA-2014-118976,9/18/2021,Muhammed Yedwab,Maryland,Baltimore,21215,EAST,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,$5.34 ,2,$10.68 ,2014,April
1777,CA-2014-118976,9/19/2021,Muhammed Yedwab,Maryland,Baltimore,21215,EAST,OFF-LA-10000452,Office Supplies,Labels,Avery 488,$3.15 ,1,$3.15 ,2014,April
1778,CA-2015-105347,9/20/2021,Darren Powers,California,Los Angeles,90004,WEST,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,$368.91 ,9,"$3,320.19 ",2015,November
1779,CA-2015-105347,9/21/2021,Darren Powers,California,Los Angeles,90004,WEST,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,$14.70 ,5,$73.50 ,2015,November
1780,CA-2016-124667,9/22/2021,Bryan Davis,New York,New York City,10011,EAST,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,$59.97 ,3,$179.91 ,2016,November
1781,CA-2016-124667,9/23/2021,Bryan Davis,New York,New York City,10011,EAST,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,$83.36 ,1,$83.36 ,2016,November
1782,CA-2015-111094,9/24/2021,Claudia Bergmann,Massachusetts,Franklin,2038,EAST,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,$6.58 ,2,$13.16 ,2015,July
1783,CA-2015-111094,9/25/2021,Claudia Bergmann,Massachusetts,Franklin,2038,EAST,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",$122.94 ,3,$368.82 ,2015,July
1784,CA-2017-166317,9/26/2021,Jim Epp,Wisconsin,Milwaukee,53209,CENTRAL,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,$219.84 ,4,$879.36 ,2017,September
1785,CA-2017-166317,9/27/2021,Jim Epp,Wisconsin,Milwaukee,53209,CENTRAL,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,$98.16 ,6,$588.96 ,2017,September
1786,CA-2017-166317,9/28/2021,Jim Epp,Wisconsin,Milwaukee,53209,CENTRAL,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,$33.04 ,8,$264.32 ,2017,September
1787,CA-2017-166317,9/29/2021,Jim Epp,Wisconsin,Milwaukee,53209,CENTRAL,TEC-PH-10001615,Technology,Phones,AT&T CL82213,$86.97 ,3,$260.91 ,2017,September
1788,CA-2015-154326,9/30/2021,Roy Phan,Wisconsin,Kenosha,53142,CENTRAL,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,$134.97 ,3,$404.91 ,2015,February
1789,CA-2015-154326,10/1/2021,Roy Phan,Wisconsin,Kenosha,53142,CENTRAL,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),$699.98 ,2,"$1,399.96 ",2015,February
1790,CA-2015-154326,10/2/2021,Roy Phan,Wisconsin,Kenosha,53142,CENTRAL,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,$139.95 ,5,$699.75 ,2015,February
1791,CA-2014-102008,10/3/2021,Russell Applegate,New York,New York City,10011,EAST,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,$48.94 ,1,$48.94 ,2014,September
1792,CA-2014-120474,10/4/2021,Resi Pölking,Wisconsin,Madison,53711,CENTRAL,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,"$2,807.84 ",8,"$22,462.72 ",2014,December
1793,CA-2014-120474,10/5/2021,Resi Pölking,Wisconsin,Madison,53711,CENTRAL,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",$46.64 ,4,$186.56 ,2014,December
1794,CA-2014-104773,10/6/2021,Thomas Boland,Texas,Houston,77041,CENTRAL,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$60.42 ,2,$120.83 ,2014,December
1795,CA-2016-140774,10/7/2021,Brad Eason,Kansas,Olathe,66062,CENTRAL,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,$107.94 ,3,$323.82 ,2016,September
1796,US-2017-139465,10/8/2021,Mathew Reese,New York,New York City,10024,EAST,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,$63.84 ,8,$510.72 ,2017,August
1797,US-2017-139465,10/9/2021,Mathew Reese,New York,New York City,10024,EAST,TEC-PH-10000455,Technology,Phones,GE 30522EE2,$347.97 ,3,"$1,043.91 ",2017,August
1798,US-2017-139465,10/10/2021,Mathew Reese,New York,New York City,10024,EAST,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,$37.01 ,6,$222.05 ,2017,August
1799,CA-2016-100965,10/11/2021,Raymond Messe,California,San Jose,95123,WEST,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",$215.65 ,5,"$1,078.25 ",2016,July
1800,CA-2016-121034,10/12/2021,Jill Fjeld,Texas,Dallas,75081,CENTRAL,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,$11.17 ,4,$44.67 ,2016,August
1801,CA-2016-121034,10/13/2021,Jill Fjeld,Texas,Dallas,75081,CENTRAL,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",$53.95 ,3,$161.86 ,2016,August
1802,CA-2016-149461,10/14/2021,Adrian Shami,Washington,Auburn,98002,WEST,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",$4.18 ,1,$4.18 ,2016,November
1803,CA-2017-158379,10/15/2021,Joseph Airdo,Pennsylvania,Philadelphia,19134,EAST,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,$5.61 ,1,$5.61 ,2017,September
1804,CA-2017-158379,10/16/2021,Joseph Airdo,Pennsylvania,Philadelphia,19134,EAST,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,"$4,663.74 ",7,"$32,646.15 ",2017,September
1805,CA-2017-158379,10/17/2021,Joseph Airdo,Pennsylvania,Philadelphia,19134,EAST,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,$79.98 ,2,$159.97 ,2017,September
1806,US-2016-116729,10/18/2021,Grace Kelly,California,Los Angeles,90049,WEST,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,"$2,575.94 ",7,"$18,031.61 ",2016,December
1807,US-2016-116729,10/19/2021,Grace Kelly,California,Los Angeles,90049,WEST,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,$45.36 ,7,$317.52 ,2016,December
1808,US-2016-116729,10/20/2021,Grace Kelly,California,Los Angeles,90049,WEST,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,$254.24 ,7,"$1,779.68 ",2016,December
1809,CA-2016-164938,10/21/2021,Phillip Breyer,Oklahoma,Tulsa,74133,CENTRAL,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,$69.93 ,7,$489.51 ,2016,February
1810,CA-2016-165484,10/22/2021,Heather Kirkland,Illinois,Chicago,60610,CENTRAL,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,$16.16 ,7,$113.09 ,2016,October
1811,CA-2016-165484,10/23/2021,Heather Kirkland,Illinois,Chicago,60610,CENTRAL,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,$54.82 ,3,$164.45 ,2016,October
1812,CA-2014-132612,10/24/2021,Frank Olsen,Virginia,Harrisonburg,22801,SOUTH,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,"$1,441.30 ",7,"$10,089.10 ",2014,June
1813,US-2017-161193,10/25/2021,Brian Thompson,Ohio,Newark,43055,EAST,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",$77.60 ,5,$388.00 ,2017,November
1814,US-2017-161193,10/26/2021,Brian Thompson,Ohio,Newark,43055,EAST,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",$4.66 ,2,$9.31 ,2017,November
1815,CA-2015-131597,10/27/2021,Stefania Perrino,California,Los Angeles,90045,WEST,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,$170.14 ,3,$510.41 ,2015,September
1816,CA-2015-164833,10/28/2021,Lauren Leatherbury,Washington,Seattle,98105,WEST,OFF-LA-10000443,Office Supplies,Labels,Avery 501,$7.38 ,2,$14.76 ,2015,June
1817,CA-2015-164833,10/29/2021,Lauren Leatherbury,Washington,Seattle,98105,WEST,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$9.26 ,2,$18.52 ,2015,June
1818,CA-2015-125423,10/30/2021,Matt Collins,California,Los Angeles,90036,WEST,OFF-LA-10001771,Office Supplies,Labels,Avery 513,$9.96 ,2,$19.92 ,2015,December
1819,US-2014-130379,10/31/2021,Janet Lee,Illinois,Chicago,60623,CENTRAL,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,$75.60 ,2,$151.20 ,2014,May
1820,US-2014-130379,11/1/2021,Janet Lee,Illinois,Chicago,60623,CENTRAL,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",$29.32 ,2,$58.64 ,2014,May
1821,CA-2016-168956,11/2/2021,Erin Ashbrook,Illinois,Chicago,60623,CENTRAL,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,$92.06 ,6,$552.38 ,2016,February
1822,CA-2016-168956,11/3/2021,Erin Ashbrook,Illinois,Chicago,60623,CENTRAL,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,$6.98 ,4,$27.90 ,2016,February
1823,CA-2016-168956,11/4/2021,Erin Ashbrook,Illinois,Chicago,60623,CENTRAL,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",$62.96 ,3,$188.87 ,2016,February
1824,CA-2016-168956,11/5/2021,Erin Ashbrook,Illinois,Chicago,60623,CENTRAL,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,$5.18 ,1,$5.18 ,2016,February
1825,CA-2016-167507,11/6/2021,Sue Ann Reed,Oregon,Redmond,97756,WEST,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",$31.32 ,10,$313.20 ,2016,December
1826,CA-2016-167507,11/7/2021,Sue Ann Reed,Oregon,Redmond,97756,WEST,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,$11.84 ,4,$47.36 ,2016,December
1827,CA-2016-167507,11/8/2021,Sue Ann Reed,Oregon,Redmond,97756,WEST,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",$22.78 ,1,$22.78 ,2016,December
1828,CA-2016-109344,11/9/2021,Cathy Hwang,North Carolina,Raleigh,27604,SOUTH,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,"$1,127.98 ",3,"$3,383.93 ",2016,February
1829,US-2015-140851,11/10/2021,Neil Ducich,Georgia,Macon,31204,SOUTH,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,$38.88 ,6,$233.28 ,2015,July
1830,CA-2014-103373,11/11/2021,Bruce Stewart,Ohio,Cleveland,44105,EAST,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,$779.80 ,2,"$1,559.59 ",2014,May
1831,CA-2017-145884,11/12/2021,Sara Luxemburg,Oklahoma,Muskogee,74403,CENTRAL,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,"$1,439.92 ",8,"$11,519.36 ",2017,October
1832,CA-2017-145884,11/13/2021,Sara Luxemburg,Oklahoma,Muskogee,74403,CENTRAL,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,$262.11 ,1,$262.11 ,2017,October
1833,CA-2015-131422,11/14/2021,George Bell,North Carolina,Monroe,28110,SOUTH,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,$207.00 ,3,$621.00 ,2015,November
1834,CA-2017-162691,11/15/2021,Aaron Smayling,Texas,Austin,78745,CENTRAL,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,"$1,439.98 ",3,"$4,319.95 ",2017,August
1835,CA-2017-162691,11/16/2021,Aaron Smayling,Texas,Austin,78745,CENTRAL,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,$36.29 ,7,$254.02 ,2017,August
1836,CA-2014-141278,11/17/2021,Raymond Messe,Connecticut,Meriden,6450,EAST,OFF-AR-10003056,Office Supplies,Art,Newell 341,$21.40 ,5,$107.00 ,2014,June
1837,CA-2017-122693,11/18/2021,Nicole Hansen,Georgia,Roswell,30076,SOUTH,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,"$1,245.86 ",7,"$8,721.02 ",2017,February
1838,CA-2014-117345,11/19/2021,Barbara Fisher,North Carolina,Charlotte,28205,SOUTH,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,$17.54 ,3,$52.63 ,2014,August
1839,CA-2014-117345,11/20/2021,Barbara Fisher,North Carolina,Charlotte,28205,SOUTH,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$44.13 ,4,$176.51 ,2014,August
1840,CA-2014-117345,11/21/2021,Barbara Fisher,North Carolina,Charlotte,28205,SOUTH,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,$62.92 ,1,$62.92 ,2014,August
1841,CA-2014-117345,11/22/2021,Barbara Fisher,North Carolina,Charlotte,28205,SOUTH,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$78.30 ,2,$156.61 ,2014,August
1842,CA-2016-157763,11/23/2021,Katharine Harms,Kentucky,Bowling Green,42104,SOUTH,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,$140.81 ,1,$140.81 ,2016,July
1843,CA-2015-135391,11/24/2021,Frank Atkinson,Texas,San Antonio,78207,CENTRAL,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,$40.10 ,4,$160.38 ,2015,February
1844,CA-2015-135391,11/25/2021,Frank Atkinson,Texas,San Antonio,78207,CENTRAL,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",$40.78 ,2,$81.57 ,2015,February
1845,US-2017-113852,11/26/2021,Giulietta Weimer,Washington,Seattle,98115,WEST,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,$90.57 ,3,$271.71 ,2017,July
1846,US-2017-158512,11/27/2021,Dianna Arnett,District of Columbia,Washington,20016,EAST,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,$40.08 ,6,$240.48 ,2017,January
1847,US-2017-158512,11/28/2021,Dianna Arnett,District of Columbia,Washington,20016,EAST,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,$37.68 ,2,$75.36 ,2017,January
1848,CA-2017-128370,11/29/2021,Frank Hawley,California,Los Angeles,90004,WEST,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,$362.35 ,3,"$1,087.06 ",2017,September
1849,CA-2017-128370,11/30/2021,Frank Hawley,California,Los Angeles,90004,WEST,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,$7.18 ,2,$14.37 ,2017,September
1850,CA-2015-160472,12/1/2021,Ralph Kennedy,Indiana,South Bend,46614,CENTRAL,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76 ,1,$34.76 ,2015,July
1851,CA-2015-160472,12/2/2021,Ralph Kennedy,Indiana,South Bend,46614,CENTRAL,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,$831.20 ,5,"$4,156.00 ",2015,July
1852,CA-2015-160472,12/3/2021,Ralph Kennedy,Indiana,South Bend,46614,CENTRAL,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,$26.40 ,5,$132.00 ,2015,July
1853,CA-2015-160472,12/4/2021,Ralph Kennedy,Indiana,South Bend,46614,CENTRAL,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",$106.75 ,7,$747.25 ,2015,July
1854,CA-2015-160472,12/5/2021,Ralph Kennedy,Indiana,South Bend,46614,CENTRAL,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,$97.82 ,2,$195.64 ,2015,July
1855,CA-2015-160472,12/6/2021,Ralph Kennedy,Indiana,South Bend,46614,CENTRAL,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,$141.40 ,5,$707.00 ,2015,July
1856,CA-2014-114643,12/7/2021,Filia McAdams,California,Los Angeles,90032,WEST,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,$14.52 ,3,$43.56 ,2014,June
1857,US-2017-158218,12/8/2021,Alyssa Crouse,Texas,Houston,77041,CENTRAL,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,$127.92 ,5,$639.60 ,2017,May
1858,US-2017-158218,12/9/2021,Alyssa Crouse,Texas,Houston,77041,CENTRAL,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",$34.24 ,4,$136.96 ,2017,May
1859,CA-2015-121608,12/10/2021,Jennifer Braxton,Connecticut,Bristol,6010,EAST,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",$137.62 ,2,$275.24 ,2015,September
1860,CA-2015-121608,12/11/2021,Jennifer Braxton,Connecticut,Bristol,6010,EAST,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,$100.49 ,1,$100.49 ,2015,September
1861,US-2017-121251,12/12/2021,Gary McGarr,New York,New York City,10009,EAST,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",$257.57 ,2,$515.14 ,2017,March
1862,US-2017-121251,12/13/2021,Gary McGarr,New York,New York City,10009,EAST,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),$119.96 ,4,$479.84 ,2017,March
1863,CA-2014-151078,12/14/2021,Roy Französisch,Texas,San Antonio,78207,CENTRAL,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$49.63 ,4,$198.53 ,2014,November
1864,US-2016-100839,12/15/2021,Noah Childs,Colorado,Aurora,80013,WEST,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,$727.45 ,5,"$3,637.25 ",2016,October
1865,US-2016-100839,12/16/2021,Noah Childs,Colorado,Aurora,80013,WEST,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",$24.96 ,3,$74.88 ,2016,October
1866,US-2017-116659,12/17/2021,Nat Gilpin,Ohio,Newark,43055,EAST,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,$370.78 ,3,"$1,112.35 ",2017,November
